sp_id	sp_gq_id	age	sex
939882168	450037118	84	F
939882167	450037118	94	F
939882166	450037118	87	F
939882165	450037118	89	F
939882164	450037118	85	F
939882163	450037118	72	F
939882162	450037118	93	F
939882161	450037118	66	F
939882160	450037118	89	F
939882159	450037118	69	F
939882158	450037118	65	F
939882157	450037118	83	F
939882156	450037118	94	F
939882155	450037118	86	F
939882154	450037118	77	F
939882153	450037118	80	F
939882152	450037118	76	F
939882151	450037118	80	F
939882150	450037118	96	F
939882149	450037118	85	F
939882148	450037118	93	F
939882147	450037118	100	F
939882146	450037118	86	F
939882145	450037118	87	F
939882144	450037118	100	F
939882142	450037118	85	F
939882141	450037118	85	F
939882140	450037118	80	F
939882139	450037118	90	F
939882138	450037118	85	F
939882137	450037118	78	F
940619939	450037118	87	M
940619938	450037118	95	M
940619937	450037118	85	M
940619936	450037118	76	M
940619935	450037118	69	M
940619934	450037118	72	M
940619933	450037118	75	M
940619932	450037118	82	M
940619931	450037118	93	M
940619930	450037118	99	M
940619929	450037118	82	M
940619928	450037118	89	M
940356910	450037118	45	M
940356909	450037118	59	M
940619948	450037119	91	M
940619947	450037119	82	M
940619946	450037119	84	M
940619945	450037119	78	M
940619944	450037119	77	M
940619943	450037119	83	M
940619942	450037119	75	M
939882175	450037119	86	F
940619941	450037119	87	M
940619940	450037119	71	M
939882180	450037119	84	F
939882181	450037119	86	F
939882182	450037119	75	F
939882183	450037119	84	F
939882184	450037119	77	F
939882213	450037119	79	F
939882179	450037119	79	F
939882178	450037119	80	F
939882177	450037119	82	F
939882185	450037119	79	F
939882186	450037119	78	F
939882187	450037119	96	F
939882188	450037119	99	F
939882189	450037119	84	F
939882190	450037119	68	F
939882191	450037119	85	F
939882192	450037119	85	F
939882193	450037119	86	F
939882194	450037119	88	F
939882195	450037119	71	F
939882196	450037119	76	F
939882197	450037119	76	F
939882198	450037119	74	F
939882199	450037119	79	F
939882200	450037119	71	F
939882201	450037119	86	F
939882202	450037119	90	F
939882203	450037119	71	F
939882204	450037119	75	F
939882205	450037119	84	F
939882206	450037119	89	F
939882207	450037119	84	F
939882208	450037119	70	F
940619951	450037119	80	M
939335635	450037119	25	F
940356912	450037119	60	M
940356911	450037119	50	M
939335634	450037119	62	F
939335633	450037119	41	F
939335632	450037119	58	F
939882174	450037119	86	F
939882176	450037119	90	F
939882209	450037119	87	F
939882210	450037119	81	F
939882211	450037119	98	F
939882212	450037119	77	F
940619950	450037119	90	M
940619949	450037119	82	M
940222749	450046558	78	F
940222747	450046558	74	F
940222746	450046558	78	F
940757297	450046558	66	M
940757298	450046558	77	M
940757299	450046558	96	M
940222748	450046558	87	F
940222750	450046558	79	F
943106389	450024120	16	M
943106390	450024120	16	M
943106385	450024120	17	M
943106386	450024120	15	M
943106387	450024120	17	M
943106388	450024120	16	M
943106391	450024121	16	F
943106392	450024121	16	F
939668028	450031713	76	F
939668029	450031713	89	F
939668030	450031713	73	F
939668031	450031713	78	F
939668032	450031713	82	F
939668033	450031713	86	F
939668034	450031713	94	F
939668035	450031713	85	F
939668036	450031713	69	F
939668037	450031713	85	F
939668038	450031713	83	F
939668039	450031713	73	F
939668040	450031713	79	F
939668041	450031713	86	F
939668042	450031713	93	F
939668043	450031713	78	F
939668044	450031713	74	F
939668045	450031713	93	F
939668046	450031713	79	F
939668047	450031713	82	F
939668048	450031713	84	F
939668051	450031713	76	F
939668050	450031713	82	F
939668074	450031713	84	F
939668072	450031713	86	F
939668071	450031713	83	F
939668070	450031713	87	F
939668069	450031713	97	F
939668068	450031713	80	F
939668067	450031713	87	F
939668066	450031713	67	F
939668065	450031713	70	F
939668064	450031713	80	F
940535117	450031713	94	M
939374650	450031713	55	F
939374651	450031713	28	F
939668049	450031713	86	F
939668073	450031713	86	F
939668063	450031713	93	F
939668062	450031713	92	F
939668061	450031713	68	F
939668060	450031713	85	F
939668059	450031713	83	F
939668058	450031713	94	F
939668057	450031713	89	F
939668056	450031713	94	F
939668055	450031713	86	F
939668054	450031713	70	F
939668053	450031713	90	F
939668052	450031713	100	F
940535142	450031713	79	M
940535141	450031713	77	M
940535140	450031713	82	M
940535139	450031713	72	M
940535138	450031713	76	M
940535137	450031713	90	M
940535136	450031713	86	M
940535135	450031713	74	M
940535134	450031713	75	M
940535133	450031713	88	M
940535132	450031713	79	M
940535131	450031713	90	M
940535130	450031713	84	M
940535129	450031713	66	M
940535128	450031713	83	M
940535127	450031713	70	M
940535126	450031713	75	M
940535125	450031713	84	M
940535124	450031713	77	M
940535123	450031713	70	M
940535122	450031713	78	M
940535121	450031713	76	M
940535120	450031713	81	M
940535119	450031713	77	M
940535118	450031713	80	M
939667999	450031713	99	F
939668000	450031713	82	F
939668001	450031713	83	F
939668002	450031713	83	F
939668003	450031713	101	F
939668004	450031713	87	F
939668005	450031713	91	F
939668006	450031713	67	F
939668007	450031713	90	F
939668008	450031713	82	F
939668009	450031713	89	F
939668010	450031713	90	F
939668011	450031713	89	F
939668012	450031713	104	F
939668013	450031713	76	F
939668014	450031713	97	F
939668015	450031713	80	F
939668016	450031713	72	F
939668017	450031713	78	F
939668018	450031713	73	F
939668019	450031713	88	F
939668020	450031713	94	F
939668021	450031713	76	F
939668022	450031713	70	F
939668023	450031713	77	F
939668024	450031713	93	F
939668025	450031713	86	F
940325906	450031713	60	M
940325907	450031713	63	M
940325908	450031713	64	M
940325909	450031713	56	M
940325910	450031713	61	M
940325911	450031713	33	M
940325912	450031713	64	M
939668026	450031713	88	F
939668027	450031713	76	F
939668198	450031714	94	F
940535184	450031714	79	M
940535185	450031714	93	M
940535186	450031714	94	M
940535187	450031714	77	M
940535188	450031714	82	M
940535189	450031714	94	M
940535190	450031714	86	M
940535191	450031714	81	M
939668187	450031714	84	F
939668188	450031714	81	F
939668189	450031714	82	F
939668190	450031714	78	F
939668191	450031714	82	F
939668192	450031714	65	F
939668193	450031714	82	F
939668194	450031714	89	F
939668195	450031714	86	F
939668196	450031714	90	F
939668197	450031714	78	F
939668199	450031714	79	F
939668200	450031714	92	F
939668201	450031714	88	F
940049545	450041507	82	F
940684985	450041507	85	M
940049543	450041507	82	F
940049544	450041507	85	F
940684992	450041507	84	M
940684991	450041507	87	M
940049547	450041507	79	F
940049548	450041507	80	F
940049535	450041507	74	F
940049536	450041507	87	F
940049537	450041507	100	F
940049538	450041507	86	F
940049539	450041507	93	F
940049540	450041507	89	F
940049541	450041507	96	F
940049546	450041507	93	F
940684986	450041507	73	M
940684990	450041507	72	M
940049542	450041507	90	F
940684989	450041507	82	M
940684988	450041507	85	M
940684987	450041507	78	M
940093535	450042565	81	F
940093534	450042565	88	F
940093520	450042565	81	F
940093519	450042565	81	F
940701973	450042565	86	M
940701974	450042565	87	M
940701975	450042565	82	M
940701976	450042565	80	M
940701977	450042565	89	M
940701979	450042565	82	M
940701980	450042565	84	M
940701981	450042565	82	M
940701982	450042565	83	M
940701983	450042565	75	M
940093545	450042565	88	F
940093544	450042565	88	F
940701978	450042565	87	M
940093543	450042565	85	F
940093533	450042565	84	F
940093532	450042565	75	F
940093531	450042565	78	F
940093530	450042565	85	F
940093529	450042565	92	F
940093528	450042565	79	F
940093542	450042565	90	F
940093541	450042565	68	F
940093540	450042565	96	F
940093539	450042565	80	F
940093527	450042565	90	F
940093521	450042565	100	F
940093522	450042565	90	F
940093523	450042565	87	F
940093524	450042565	88	F
940093525	450042565	89	F
940093526	450042565	86	F
940093538	450042565	88	F
940093537	450042565	78	F
940093536	450042565	99	F
940222496	450046559	71	F
940222498	450046559	90	F
940222499	450046559	87	F
940222500	450046559	82	F
940222538	450046559	75	F
940222537	450046559	93	F
940222480	450046559	76	F
940222501	450046559	85	F
940222502	450046559	68	F
940222503	450046559	94	F
940222504	450046559	71	F
940222505	450046559	86	F
940222506	450046559	83	F
940222507	450046559	86	F
940222508	450046559	77	F
940222509	450046559	85	F
940222510	450046559	89	F
940222511	450046559	88	F
940222512	450046559	79	F
940222549	450046559	73	F
940222481	450046559	89	F
940222482	450046559	90	F
940222483	450046559	92	F
940222484	450046559	76	F
940222485	450046559	94	F
940222486	450046559	92	F
940222487	450046559	99	F
940222488	450046559	91	F
940222550	450046559	76	F
940222551	450046559	88	F
940222552	450046559	88	F
940222553	450046559	84	F
940222536	450046559	74	F
940222535	450046559	72	F
940222554	450046559	89	F
940222544	450046559	84	F
940222543	450046559	71	F
940222545	450046559	88	F
940222546	450046559	82	F
940222547	450046559	88	F
940222534	450046559	83	F
940222533	450046559	94	F
940222532	450046559	105	F
940222531	450046559	88	F
940222530	450046559	92	F
940222529	450046559	87	F
940222528	450046559	87	F
940222527	450046559	83	F
940222526	450046559	88	F
940222525	450046559	98	F
940222524	450046559	95	F
940222523	450046559	72	F
940222522	450046559	88	F
940222521	450046559	91	F
940222520	450046559	98	F
940222519	450046559	87	F
940222518	450046559	89	F
940222517	450046559	81	F
940222516	450046559	68	F
940222515	450046559	75	F
940222548	450046559	81	F
940222489	450046559	88	F
940222490	450046559	97	F
940222491	450046559	83	F
940222492	450046559	99	F
940222542	450046559	81	F
940222541	450046559	83	F
940222540	450046559	88	F
940222539	450046559	80	F
940757182	450046559	71	M
940757183	450046559	78	M
940757184	450046559	81	M
940757185	450046559	84	M
940757186	450046559	67	M
940757187	450046559	69	M
940757188	450046559	66	M
940757189	450046559	72	M
940757190	450046559	71	M
940757191	450046559	74	M
940757192	450046559	75	M
940757193	450046559	68	M
940757194	450046559	96	M
940757195	450046559	77	M
940757196	450046559	68	M
940757197	450046559	90	M
940757198	450046559	103	M
940757199	450046559	87	M
940757200	450046559	74	M
940757201	450046559	95	M
940757202	450046559	87	M
940757203	450046559	77	M
940757204	450046559	74	M
940222493	450046559	97	F
940222494	450046559	86	F
940222495	450046559	86	F
940222514	450046559	88	F
940222513	450046559	105	F
940222497	450046559	78	F
939882114	450037120	90	F
939882115	450037120	78	F
939882116	450037120	103	F
939882117	450037120	89	F
939882107	450037120	92	F
939882106	450037120	99	F
939882110	450037120	72	F
939882111	450037120	83	F
939882112	450037120	70	F
940619927	450037120	79	M
940356898	450037120	34	M
940356899	450037120	24	M
940356900	450037120	61	M
940356901	450037120	58	M
940356902	450037120	59	M
940356903	450037120	63	M
939882105	450037120	88	F
939882104	450037120	90	F
939882103	450037120	93	F
939882102	450037120	82	F
939882101	450037120	68	F
939882100	450037120	85	F
939882099	450037120	72	F
939882098	450037120	86	F
939882097	450037120	75	F
939882118	450037120	88	F
939882119	450037120	85	F
939882120	450037120	66	F
939882121	450037120	84	F
940356904	450037120	46	M
939882127	450037120	81	F
939882128	450037120	89	F
939882129	450037120	86	F
939882130	450037120	92	F
939882131	450037120	89	F
939882109	450037120	81	F
939882108	450037120	105	F
940619926	450037120	72	M
940619925	450037120	82	M
940619924	450037120	87	M
940619923	450037120	92	M
939335626	450037120	49	F
939335625	450037120	43	F
939335624	450037120	59	F
939335623	450037120	39	F
939335622	450037120	52	F
939335621	450037120	45	F
939335620	450037120	56	F
939335619	450037120	56	F
939335618	450037120	46	F
939335617	450037120	50	F
940619922	450037120	80	M
940619921	450037120	86	M
940619920	450037120	66	M
940619919	450037120	74	M
940619918	450037120	85	M
940619917	450037120	75	M
940619916	450037120	88	M
940619915	450037120	85	M
940619914	450037120	88	M
940619913	450037120	66	M
940619912	450037120	73	M
940619911	450037120	93	M
940619910	450037120	76	M
939882096	450037120	92	F
939882126	450037120	95	F
939882125	450037120	88	F
939882094	450037120	85	F
939882124	450037120	83	F
939882123	450037120	76	F
939882095	450037120	90	F
939882122	450037120	78	F
939882132	450037120	98	F
940356905	450037120	37	M
940356906	450037120	57	M
940356907	450037120	44	M
940356908	450037120	30	M
939882133	450037120	86	F
939882093	450037120	97	F
939882092	450037120	93	F
939882091	450037120	86	F
939882090	450037120	67	F
939882089	450037120	87	F
939882088	450037120	79	F
939882087	450037120	87	F
939882086	450037120	86	F
939882085	450037120	76	F
939882113	450037120	79	F
939923373	450038483	100	F
939923377	450038483	79	F
939923378	450038483	87	F
939923379	450038483	84	F
939923380	450038483	88	F
939923393	450038483	81	F
939923392	450038483	92	F
939923391	450038483	88	F
939923390	450038483	86	F
939923389	450038483	85	F
939923388	450038483	105	F
939923387	450038483	83	F
939923386	450038483	85	F
939923385	450038483	76	F
939923384	450038483	76	F
939923383	450038483	89	F
939923382	450038483	88	F
939923381	450038483	82	F
939923363	450038483	105	F
939923364	450038483	93	F
939923365	450038483	92	F
939923366	450038483	81	F
939923367	450038483	98	F
939923368	450038483	79	F
939923369	450038483	89	F
939923370	450038483	76	F
939923371	450038483	75	F
939923372	450038483	86	F
939923374	450038483	93	F
939923375	450038483	83	F
939923376	450038483	86	F
939923399	450038483	87	F
939923400	450038483	87	F
939923398	450038483	85	F
939923397	450038483	103	F
939923396	450038483	90	F
939923395	450038483	82	F
939923394	450038483	103	F
939351019	450038483	52	F
939351018	450038483	64	F
939351017	450038483	58	F
939351016	450038483	63	F
939351015	450038483	40	F
939351014	450038483	59	F
939351013	450038483	54	F
939351012	450038483	55	F
939351011	450038483	61	F
939351010	450038483	42	F
940635807	450038483	69	M
940635808	450038483	81	M
940635809	450038483	77	M
940635810	450038483	88	M
940635811	450038483	80	M
940635812	450038483	79	M
940635813	450038483	68	M
940635814	450038483	94	M
940635815	450038483	81	M
940635816	450038483	87	M
940635817	450038483	90	M
940635818	450038483	65	M
940635819	450038483	69	M
940635820	450038483	95	M
940635821	450038483	79	M
940635822	450038483	68	M
940635823	450038483	71	M
939923352	450038483	76	F
939923353	450038483	77	F
939923354	450038483	78	F
939923355	450038483	85	F
939923356	450038483	89	F
939923357	450038483	75	F
939923358	450038483	91	F
939923359	450038483	81	F
939923360	450038483	69	F
939923361	450038483	75	F
939923362	450038483	86	F
940362719	450038483	44	M
940362720	450038483	55	M
940362721	450038483	56	M
940362722	450038483	60	M
940362723	450038483	57	M
940362724	450038483	61	M
940362725	450038483	61	M
940362726	450038483	18	M
940362727	450038483	59	M
940362728	450038483	51	M
940362729	450038483	52	M
940619983	450037121	80	M
939882340	450037121	65	F
939882339	450037121	80	F
939882338	450037121	89	F
940619995	450037121	81	M
939882342	450037121	82	F
939882343	450037121	95	F
939882344	450037121	79	F
939882323	450037121	95	F
939882322	450037121	99	F
939882321	450037121	78	F
939882320	450037121	65	F
939882319	450037121	94	F
939882318	450037121	75	F
939882317	450037121	88	F
939882316	450037121	77	F
939882315	450037121	80	F
939882314	450037121	99	F
939882313	450037121	79	F
939882312	450037121	78	F
939882311	450037121	87	F
939882310	450037121	89	F
939882309	450037121	89	F
939882308	450037121	82	F
939882307	450037121	90	F
939882306	450037121	69	F
939882305	450037121	87	F
939882304	450037121	92	F
939882303	450037121	85	F
939882302	450037121	85	F
939882301	450037121	80	F
939882300	450037121	89	F
939882299	450037121	97	F
939882298	450037121	75	F
939882297	450037121	75	F
939882296	450037121	76	F
939882295	450037121	89	F
939882341	450037121	84	F
939882294	450037121	89	F
939882293	450037121	98	F
939882292	450037121	85	F
939882291	450037121	95	F
939882290	450037121	86	F
939882289	450037121	83	F
939882288	450037121	77	F
939882287	450037121	90	F
939882286	450037121	95	F
939882285	450037121	83	F
